🕘️更新时间,#genre#
CCTV-5+,http://223.112.114.228:50080/newlive/live/hls/180/live.m3u8
CCTV-5+,http://111.193.239.94:8888/rtp/239.3.1.130:8004
CCTV-5+,http://171.117.151.108:10010/rtp/226.0.2.168:9256
CCTV-5+,http://171.83.96.76:8010/rtp/239.254.96.234:9484
CCTV-6,http://38.75.136.137:98/gslb/dsdqpub/cctv6hd.m3u8?auth=testpub
CCTV-6,http://114.243.110.77:8888/rtp/239.3.1.174:8001
CCTV-6,http://139.214.51.3:6565/rtp/239.253.142.117:3000
CCTV-6,http://38.75.136.137:98/gslb/dsdqbv/cctv6hd.m3u8?auth=test20251009
CCTV-6,http://171.117.151.108:10010/rtp/226.0.2.210:9592
CCTV-7,http://38.75.136.137:98/gslb/dsdqbv/cctv7hd.m3u8?auth=test20251009
CCTV-7,http://38.75.136.137:98/gslb/dsdqpub/cctv7hd.m3u8?auth=testpub
CCTV-7,http://23.237.228.134/live5/CCTV7.m3u8
CCTV-7,http://139.214.51.3:6565/rtp/239.253.142.247:3000
CCTV-7,http://171.117.151.108:10010/rtp/226.0.2.159:9184
CCTV-8,http://38.75.136.137:98/gslb/dsdqpub/cctv8k.m3u8?auth=testpub
CCTV-8,http://iptvpro.pw:35451/live/QQ群1067462089/937DQaf692/482.ts
CCTV-8,http://171.117.151.108:10010/rtp/226.0.2.211:9600
CCTV-8,http://iptvpro.pw:35451/live/QQ群1067462089/937DQaf692/541.ts
CCTV-8,http://183.236.43.98:4013/udp/239.77.0.172:5146
CCTV-8,http://38.75.136.137:98/gslb/dsdqpub/cctv8hd.m3u8?auth=testpub
CCTV-9,http://38.75.136.137:98/gslb/dsdqbv/cctv9hd.m3u8?auth=test20251009
CCTV-9,http://23.237.228.134/live5/CCTV9.m3u8
CCTV-9,http://175.10.220.152:8177/udp/239.76.253.159:9000
CCTV-9,http://175.10.220.152:8177/udp/239.76.246.159:1234
CCTV-9,http://14.118.74.55:10001/rtp/239.77.0.135:5146
CCTV-9,http://38.75.136.137:98/gslb/dsdqpub/cctv9hd.m3u8?auth=testpub
CCTV-10,http://38.75.136.137:98/gslb/dsdqbv/cctv10hd.m3u8?auth=test20251009
CCTV-10,http://38.75.136.137:98/gslb/dsdqpub/cctv10hd.m3u8?auth=testpub
CCTV-10,http://iptvpro.pw:35451/live/QQ群1067462089/937DQaf692/484.ts
CCTV-10,http://111.193.239.94:8888/rtp/239.3.1.63:8116
CCTV-10,http://iptvpro.pw:35451/live/QQ群1067462089/937DQaf692/543.ts
CCTV-10,http://14.118.74.55:10001/rtp/239.77.1.113:5146
CCTV-11,http://iptvpro.pw:35451/live/QQ群1067462089/937DQaf692/544.ts
CCTV-11,http://38.75.136.137:98/gslb/dsdqbv/cctv11hd.m3u8?auth=test20251009
CCTV-11,http://23.237.228.134/live3/CCTV11.m3u8
CCTV-11,http://iptvpro.pw:35451/live/QQ群1067462089/937DQaf692/485.ts
CCTV-11,http://111.193.239.94:8888/rtp/239.3.1.152:8120
CCTV-11,http://113.120.108.132:4000/rtp/239.21.2.2:5002
CCTV-12,http://69.30.246.194/live/cctv12.m3u8
CCTV-12,http://23.237.228.134/live3/CCTV12.m3u8
CCTV-12,http://111.193.239.94:8888/rtp/239.3.1.64:8124
CCTV-12,http://38.75.136.137:98/gslb/dsdqbv/cctv12hd.m3u8?auth=test20251009
CCTV-12,http://171.83.96.76:8010/rtp/239.69.1.106:10274
CCTV-13,http://38.75.136.137:98/gslb/dsdqpub/cctv13hd.m3u8?auth=testpub
CCTV-13,http://171.117.151.108:10010/rtp/226.0.2.165:9232
CCTV-13,http://14.118.74.55:10001/rtp/239.253.43.196:5146
CCTV-13,http://38.75.136.137:98/gslb/dsdqbv/cctv13hd.m3u8?auth=test20251009
CCTV-13,http://14.118.74.55:10001/rtp/239.77.0.188:5146
CCTV-13,http://139.214.51.3:6565/rtp/239.253.142.253:3000
CCTV-14,http://69.30.246.194/live/cctv14.m3u8
CCTV-14,http://38.75.136.137:98/gslb/dsdqbv/cctv14hd.m3u8?auth=test20251009
CCTV-14,http://iptvpro.pw:35451/live/QQ群1067462089/937DQaf692/547.ts
CCTV-14,http://38.75.136.137:98/gslb/dsdqpub/cctv14hd.m3u8?auth=testpub
CCTV-14,http://14.118.74.55:10001/rtp/239.77.1.171:5146
CCTV-14,http://iptvpro.pw:35451/live/QQ群1067462089/937DQaf692/488.ts
CCTV-15,http://69.30.246.194/live/cctv15.m3u8
CCTV-15,http://38.75.136.137:98/gslb/dsdqbv/cctv15hd.m3u8?auth=test20251009
CCTV-15,http://iptvpro.pw:35451/live/QQ群1067462089/937DQaf692/548.ts
CCTV-15,http://139.214.51.3:6565/rtp/239.253.142.88:3000
CCTV-15,http://iptvpro.pw:35451/live/QQ群1067462089/937DQaf692/489.ts
CCTV-15,http://38.75.136.137:98/gslb/dsdqpub/cctv15hd.m3u8?auth=testpub
CCTV-16,http://69.30.246.194/live/cctv16.m3u8
CCTV-16,http://74.91.26.218:82/live/cctv16hd.m3u8
CCTV-16,http://38.75.136.137:98/gslb/dsdqbv/cctv16hd.m3u8?auth=test20251009
CCTV-16,http://171.117.151.108:10010/rtp/226.0.2.169:9264
CCTV-16,http://183.236.43.98:4013/udp/239.77.0.165:5146
CCTV-16,http://175.10.220.152:8177/udp/239.76.246.230:1234
CCTV-16,http://38.75.136.137:98/gslb/dsdqpub/cctv16hd.m3u8?auth=testpub
CCTV-17,http://iptvpro.pw:35451/live/QQ群1067462089/937DQaf692/550.ts
CCTV-17,http://iptvpro.pw:35451/live/QQ群1067462089/937DQaf692/491.ts
CCTV-17,https://xmlive.zeabur.app/yw/whyd?id=cctv17
CCTV-17,http://38.75.136.137:98/gslb/dsdqbv/cctv17hd.m3u8?auth=test20251009
CCTV-17,http://14.118.74.55:10001/rtp/239.77.0.198:5146
CCTV-17,http://38.75.136.137:98/gslb/dsdqpub/cctv17hd.m3u8?auth=testpub
CETV-1,http://115.171.216.84:4000/rtp/225.1.8.32:8152
CETV-1,http://171.117.151.108:10010/rtp/226.0.2.181:9360
CETV-1,http://111.193.239.94:8888/rtp/239.3.1.57:8152
CETV-1,http://175.10.220.152:8177/udp/239.76.252.192:9000
CETV-1,http://139.214.51.3:6565/rtp/239.253.142.14:3000
CETV-1,http://123.117.161.44:8118/rtp/239.3.1.57:8152
CETV-1,http://175.10.220.152:8177/udp/239.76.245.192:1234
CETV-4,http://175.10.220.152:8177/udp/239.76.252.254:9000
CETV-4,http://183.133.84.179:4022/rtp/233.50.200.174:5140

📺港·澳·台,#genre#

📡卫视频道,#genre#
广东卫视,https://txmov2.a.kwimgs.com/upic/2023/01/26/09/BMjAyMzAxMjYwOTE3NDVfNzM5MzQzNzIyXzk0NjI1OTUwNTA3XzBfMw==_b_B81ddda927d33445d544befd008e60109.mp4
广东卫视,http://satellitepull.cnr.cn/live/wxgdws/playlist.m3u8
广东卫视,http://23.237.228.134/live6/guangdong.m3u8
广东卫视,http://113.120.108.132:4000/rtp/239.21.1.92:5002
广东卫视,http://171.117.151.108:10010/rtp/226.0.2.146:9080
广东卫视,http://14.118.74.55:10001/rtp/239.77.0.84:5146
香港卫视,rtmp://zhibo.hkstv.tv/livestream/mutfysrq
浙江卫视,http://satellitepull.cnr.cn/live/wxzjws/playlist.m3u8
浙江卫视,http://69.30.246.194/live/zjws.m3u8
浙江卫视,http://23.237.228.134/live6/zhejiang.m3u8
浙江卫视,http://202.168.168.50:5000/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,https://play-qukan.cztv.com/live/1746687519046362.m3u8
浙江卫视,http://ali-xwl.cztv.com/live/channel01720Plxw.m3u8
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
湖南卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5199687338554291078_hlsb.m3u8
湖南卫视,http://69.30.246.194/live/hnws.m3u8
湖南卫视,http://38.75.136.137:98/gslb/dsdqbv/hnwshd.m3u8?auth=test20251009
湖南卫视,http://23.237.228.134/live6/hunan.m3u8
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8
北京卫视,http://38.75.136.137:98/gslb/dsdqpub/bjwshd.m3u8?auth=testpub
北京卫视,http://38.75.136.137:98/gslb/dsdqbv/bjwshd.m3u8?auth=test20251009
北京卫视,http://23.237.228.134/live3/beijing.m3u8
北京卫视,http://171.117.151.108:10010/rtp/226.0.2.177:9328
北京卫视,http://122.231.246.8:8888/rtp/233.50.201.107:5140
湖北卫视,http://satellitepull.cnr.cn/live/wx32hubws/playlist.m3u8
湖北卫视,http://38.75.136.137:98/gslb/dsdqpub/hbwshd.m3u8?auth=testpub
湖北卫视,http://23.237.228.134/live6/hubei.m3u8
湖北卫视,http://171.117.151.108:10010/rtp/226.0.2.150:9112
湖北卫视,http://14.118.74.55:10001/rtp/239.77.0.128:5146
湖北卫视,http://14.118.74.55:10001/rtp/239.77.0.95:5146
黑龙江卫视,http://23.237.228.134/live6/heilongjiang.m3u8
黑龙江卫视,http://110.42.37.69:6688/live/live.php?token=2OFgNXEh&id=hljws
黑龙江卫视,http://14.118.74.55:10001/rtp/239.77.1.179:5146
黑龙江卫视,http://14.118.74.55:10001/rtp/239.77.0.124:5146
黑龙江卫视,http://14.118.74.55:10001/rtp/239.77.1.6:5146
安徽卫视,http://satellitepull.cnr.cn/live/wxahws/playlist.m3u8
安徽卫视,http://38.75.136.137:98/gslb/dsdqpub/ahwshd.m3u8?auth=testpub
安徽卫视,http://171.117.151.108:10010/rtp/226.0.2.145:9072
安徽卫视,http://14.118.74.55:10001/rtp/239.77.1.92:5146
安徽卫视,http://175.10.220.152:8177/udp/239.76.252.196:9000
安徽卫视,http://175.10.220.152:8177/udp/239.76.245.196:1234
重庆卫视,http://satellitepull.cnr.cn/live/wxcqws/playlist.m3u8
重庆卫视,http://23.237.228.134/live6/chongqing.m3u8
重庆卫视,http://38.75.136.137:98/gslb/dsdqpub/cqwshd.m3u8?auth=testpub
重庆卫视,http://171.117.151.108:10010/rtp/226.0.2.174:9304
重庆卫视,http://175.10.220.152:8177/udp/239.76.253.92:9000
重庆卫视,http://175.10.220.152:8177/udp/239.76.246.92:1234
东方卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953535631090825_hlsb.m3u8
东方卫视,http://69.30.246.194/live/dfws.m3u8
东方卫视,http://23.237.228.134/live3/dongfang.m3u8
东方卫视,http://110.42.37.69:6688/live/live.php?token=2OFgNXEh&id=dfws
东方卫视,http://38.75.136.137:98/gslb/dsdqbv/dfwshd.m3u8?auth=test20251009
东南卫视,http://satellitepull.cnr.cn/live/wx32fjws/playlist.m3u8
东南卫视,http://38.75.136.137:98/gslb/dsdqpub/dnwshd.m3u8?auth=testpub
东南卫视,http://175.10.220.152:8177/udp/239.76.252.190:9000
东南卫视,http://122.231.246.8:8888/rtp/233.50.201.146:5140
东南卫视,http://171.117.151.108:10010/rtp/226.0.2.188:9416
东南卫视,http://113.120.108.132:4000/rtp/239.21.1.113:5002
东南卫视,http://183.236.43.98:4013/udp/239.77.1.104:5146
东南卫视,http://175.10.220.152:8177/udp/239.76.245.190:1234
甘肃卫视,http://satellitepull.cnr.cn/live/wxgsws/playlist.m3u8
甘肃卫视,http://38.75.136.137:98/gslb/dsdqpub/gswshd.m3u8?auth=testpub
甘肃卫视,http://123.117.161.44:8118/rtp/239.3.1.201:8180
甘肃卫视,http://111.193.239.94:8888/rtp/239.3.1.201:8180
甘肃卫视,http://175.10.220.152:8177/udp/239.76.253.94:9000
甘肃卫视,http://175.10.220.152:8177/udp/239.76.246.94:1234
甘肃卫视,http://112.255.80.180:4000/udp/239.253.254.74:8000
广西卫视,http://23.237.228.134/live6/guizhou.m3u8
广西卫视,http://23.237.228.134/live6/guangxi.m3u8
广西卫视,http://171.117.151.108:10010/rtp/226.0.2.231:9760
广西卫视,http://183.236.43.98:4013/udp/239.253.43.36:5146
广西卫视,http://38.75.136.137:98/gslb/dsdqpub/gxwshd.m3u8?auth=testpub
贵州卫视,http://38.75.136.137:98/gslb/dsdqpub/gzwshd.m3u8?auth=testpub
贵州卫视,http://23.237.228.134/live6/hainan.m3u8
贵州卫视,http://139.214.51.3:6565/rtp/239.253.142.129:3000
贵州卫视,http://171.83.96.76:8010/rtp/239.69.1.150:10536
贵州卫视,http://183.191.240.7:8001/rtp/226.0.2.180:9352
贵州卫视,http://183.236.43.98:4013/udp/239.77.1.221:5146
海南卫视,http://satellitepull.cnr.cn/live/wxhainlyws/playlist.m3u8
海南卫视,http://27.18.124.229:6868/rtp/239.69.1.151:10542
海南卫视,http://171.117.151.108:10010/rtp/226.0.2.212:9608
海南卫视,http://14.118.74.55:10001/rtp/239.253.43.101:5146
海南卫视,http://171.8.85.62:8800/rtp/239.16.20.97:10970
海南卫视,http://175.10.220.152:8177/udp/239.76.253.203:9000
海南卫视,http://175.10.220.152:8177/udp/239.76.246.203:1234
河北卫视,http://satellitepull.cnr.cn/live/wxhebws/playlist.m3u8
河北卫视,http://111.193.239.94:8888/rtp/239.3.1.148:8072
河北卫视,http://171.117.151.108:10010/rtp/226.0.2.178:9336
河北卫视,http://175.10.220.152:8177/udp/239.76.252.199:9000
河北卫视,http://139.214.51.3:6565/rtp/239.253.142.126:3000
河北卫视,http://183.236.43.98:4013/udp/239.77.1.214:5146
河北卫视,http://27.18.124.229:6868/rtp/239.254.96.113:9616
河北卫视,http://171.8.85.62:8800/rtp/239.16.20.88:10880
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws
河南卫视,http://satellitepull.cnr.cn/live/wxhnws/playlist.m3u8
河南卫视,http://38.75.136.137:98/gslb/dsdqpub/hawshd.m3u8?auth=testpub
河南卫视,http://23.237.228.134/live6/henan.m3u8
河南卫视,http://171.117.151.108:10010/rtp/226.0.2.52:8328
河南卫视,http://175.10.220.152:8177/udp/239.76.246.202:1234
吉林卫视,http://38.75.136.137:98/gslb/dsdqpub/jlwshd.m3u8?auth=testpub
吉林卫视,http://satellitepull.cnr.cn/live/wxjlws/playlist.m3u8
吉林卫视,http://171.117.151.108:10010/rtp/226.0.2.58:8376
吉林卫视,http://139.214.51.3:6565/rtp/239.253.142.19:3000
吉林卫视,http://14.118.74.55:10001/rtp/239.77.0.150:5146
吉林卫视,http://183.236.43.98:4013/udp/239.77.1.111:5146
江苏卫视,http://69.30.246.194/live/jsws.m3u8
江苏卫视,http://satellitepull.cnr.cn/live/wx32jsws/playlist.m3u8
江苏卫视,http://23.237.228.134/live3/jiangsu.m3u8
江苏卫视,http://14.118.74.55:10001/rtp/239.77.0.90:5146
江苏卫视,http://14.118.74.55:10001/rtp/239.77.1.18:5146
江苏卫视,http://202.168.168.50:5000/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://satellitepull.cnr.cn/live/wx32jiangxws/playlist.m3u8
江西卫视,http://171.117.151.108:10010/rtp/226.0.2.54:8344
江西卫视,http://175.10.220.152:8177/udp/239.76.252.225:9000
江西卫视,http://139.214.51.3:6565/rtp/239.253.142.128:3000
江西卫视,http://112.255.80.180:4000/udp/239.253.254.47:8000
江西卫视,http://175.10.220.152:8177/udp/239.76.245.225:1234
辽宁卫视,http://satellitepull.cnr.cn/live/wxlnws/playlist.m3u8
辽宁卫视,http://38.75.136.137:98/gslb/dsdqpub/lnwshd.m3u8?auth=testpub
辽宁卫视,http://115.171.216.84:4000/rtp/225.1.8.51:8056
辽宁卫视,http://14.118.74.55:10001/rtp/239.77.0.123:5146
辽宁卫视,http://175.10.220.152:8177/udp/239.76.252.197:9000
辽宁卫视,http://175.10.220.152:8177/udp/239.76.245.197:1234
内蒙古卫视,http://satellitepull.cnr.cn/live/wx32nmgws/playlist.m3u8
宁夏卫视,http://tv.sohu.blog/d/mg.php?id=738910535
宁夏卫视,http://38.75.136.137:98/gslb/dsdqpub/nxws.m3u8?auth=testpub
宁夏卫视,http://satellitepull.cnr.cn/live/wxnxws/playlist.m3u8
宁夏卫视,http://122.231.246.8:8888/rtp/233.50.202.45:5140
宁夏卫视,http://123.117.161.44:8118/rtp/239.3.1.169:8212
青海卫视,http://tv.sohu.blog/d/mg.php?id=947472506
青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub
青海卫视,http://14.118.74.55:10001/rtp/239.253.43.125:5146
青海卫视,http://112.255.80.180:4000/udp/239.253.254.195:8000
青海卫视,http://139.214.51.3:6565/rtp/239.253.142.29:3000
山东卫视,http://38.75.136.137:98/gslb/dsdqpub/sdwshd.m3u8?auth=testpub
山东卫视,http://satellitepull.cnr.cn/live/wxsdws/playlist.m3u8
山东卫视,http://171.117.151.108:10010/rtp/226.0.2.149:9104
山东卫视,http://14.118.74.55:10001/rtp/239.77.0.94:5146
山东卫视,http://139.214.51.3:6565/rtp/239.253.142.167:3000
山东卫视,http://183.236.43.98:4013/udp/239.77.1.142:5146
山西卫视,http://satellitepull.cnr.cn/live/wxssxws/playlist.m3u8
山西卫视,http://171.117.151.108:10010/rtp/226.0.2.152:9128
陕西卫视,http://tv.sohu.blog/d/mg.php?id=738910838
陕西卫视,http://38.75.136.137:98/gslb/dsdqpub/snwshd.m3u8?auth=testpub
陕西卫视,http://satellitepull.cnr.cn/live/wxsxxws/playlist.m3u8
陕西卫视,http://23.237.228.134/live6/sichuan.m3u8
陕西卫视,http://139.214.51.3:6565/rtp/239.253.142.34:3000
陕西卫视,http://175.10.220.152:8177/udp/239.76.254.76:9000
四川卫视,http://38.75.136.137:98/gslb/dsdqpub/scwshd.m3u8?auth=testpub
四川卫视,http://satellitepull.cnr.cn/live/wxscws/playlist.m3u8
四川卫视,http://183.236.43.98:4013/udp/239.77.0.60:5146
四川卫视,http://183.236.43.98:4013/udp/239.77.1.215:5146
四川卫视,http://171.117.151.108:10010/rtp/226.0.2.179:9344
四川卫视,http://171.83.96.76:8010/rtp/239.69.1.169:10650
深圳卫视,http://23.237.228.134/live6/shenzhen.m3u8
深圳卫视,http://satellitepull.cnr.cn/live/wxszws/playlist.m3u8
深圳卫视,http://183.236.43.98:4013/udp/239.77.1.3:5146
深圳卫视,http://183.236.43.98:4013/udp/239.77.0.130:5146
深圳卫视,http://171.117.151.108:10010/rtp/226.0.2.147:9088
深圳卫视,http://175.10.220.152:8177/udp/239.76.253.188:9000
深圳卫视,http://123.117.161.44:8118/rtp/239.3.1.134:8020
三沙卫视,http://tv.sohu.blog/d/mg.php?id=961023778
三沙卫视,http://38.75.136.137:98/gslb/dsdqpub/ssws.m3u8?auth=testpub
三沙卫视,http://110.42.37.69:6688/live/live.php?token=2OFgNXEh&id=ssws
三沙卫视,https://srs.ssws.tv/video/sstv-10/index.m3u8
三沙卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=ssws
天津卫视,http://38.75.136.137:98/gslb/dsdqpub/tjwshd.m3u8?auth=testpub
天津卫视,http://satellitepull.cnr.cn/live/wxtjws/playlist.m3u8
天津卫视,http://14.118.74.55:10001/rtp/239.77.0.97:5146
天津卫视,http://14.118.74.55:10001/rtp/239.77.0.131:5146
天津卫视,http://111.193.239.94:8888/rtp/239.3.1.141:1234
天津卫视,http://14.118.74.55:10001/rtp/239.77.1.182:5146
西藏卫视,http://satellitepull.cnr.cn/live/wxxzws/playlist.m3u8
西藏卫视,http://123.117.161.44:8118/rtp/239.3.1.166:8188
西藏卫视,http://114.243.110.77:8888/rtp/239.3.1.166:8188
新疆卫视,http://satellitepull.cnr.cn/live/wxxjws/playlist.m3u8
新疆卫视,http://183.133.84.179:4022/rtp/233.50.202.46:5140
新疆卫视,http://123.117.161.44:8118/rtp/239.3.1.167:8192
新疆卫视,http://123.118.54.253:8686/rtp/239.3.1.167:8192
新疆卫视,https://slstplay.xjtvs.com.cn/xjtv1/xjtv1stream.m3u8?auth_key=1771488551-2-2-6f502bdd1349fd8c81963fd304d72cb1&aliyun_uuid=00fb033a-cf23-4409-8206-b27a5c4b70d8
云南卫视,http://38.75.136.137:98/gslb/dsdqpub/ynwshd.m3u8?auth=testpub
云南卫视,http://satellitepull.cnr.cn/live/wxynws/playlist.m3u8
云南卫视,http://139.214.51.3:6565/rtp/239.253.142.86:3000
云南卫视,http://14.118.74.55:10001/rtp/239.253.43.100:5146
云南卫视,http://112.255.80.180:4000/udp/239.253.254.196:8000
云南卫视,http://171.8.85.62:8800/rtp/239.16.20.85:10850

☘️广东频道,#genre#
广东珠江,http://38.75.136.137:98/gslb/dsdqpub/gdzja.m3u8?auth=testpub
广东珠江,http://183.236.43.98:4013/udp/239.77.0.114:5146
广东珠江,http://119.123.77.185:8086/hls/47/index.m3u8
广东体育,http://iptv.4666888.xyz/iptv2A.php?id=20
广东体育,http://119.123.77.185:8086/hls/42/index.m3u8
大湾区卫视,http://tv.sohu.blog/d/mg.php?id=608917627
大湾区卫视,http://14.118.74.55:10001/rtp/239.77.0.215:5146
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=f0147ae6453a80f5989f382368b72aad&txTime=18d00acf487
广州综合,http://tencentplaygzrb01.gztv.com/live/zonghes.m3u8
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=9e5008d4b91944fa76a957a93ae54870&txTime=1903e5f1cfd
广州综合,http://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=c8dbe86d6f86eb1a21999ab479fd5667&txTime=18d3c4690e8
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=e381ab098841a0badbf7e11f24143cf7&txTime=18e6ff43701

☘️少儿频道,#genre#
